frame_timestamp,left_motor,right_motor,throttle,turn,left_trigger,right_trigger,control_timestamp
1778601003.1815543,0.1564724193179217,0.15333938200961317,0.5215686274509803,1.5259021896696368e-05,0.0,0.0,1778601003.0936465
1778601003.3178864,0.18235477225909819,0.17870408789196612,0.607843137254902,1.5259021896696368e-05,0.0,0.0,1778601003.2328715
1778601003.4266522,0.18235477225909819,0.17870408789196612,0.607843137254902,1.5259021896696368e-05,0.0,0.0,1778601003.4234304
1778601003.557293,0.1800018310826276,0.176398205539025,0.6000000000000001,1.5259021896696368e-05,0.0,0.0,1778601003.529971
1778601003.6631966,0.17764888990615696,0.17409232318608373,0.5921568627450979,1.5259021896696368e-05,0.0,0.0,1778601003.6255784
1778601003.7919612,0.16823712520027465,0.16486879377431907,0.5607843137254902,1.5259021896696368e-05,0.0,0.0,1778601003.7521238
1778601003.9731731,0.16823712520027465,0.16486879377431907,0.5607843137254902,1.5259021896696368e-05,0.0,0.0,1778601003.7521238
1778601004.089631,0.16588418402380406,0.16256291142137788,0.5529411764705883,1.5259021896696368e-05,0.0,0.0,1778601003.994153
1778601004.2246468,0.16117830167086292,0.15795114671549557,0.5372549019607844,1.5259021896696368e-05,0.0,0.0,1778601004.1201568
1778601004.3631685,0.15176653696498052,0.14872761730373082,0.5058823529411764,1.5259021896696368e-05,0.0,0.0,1778601004.3063838
1778601004.4705706,0.1541194781414511,0.151033499656672,0.5137254901960784,1.5259021896696368e-05,0.0,0.0,1778601004.3689373
1778601004.6052916,0.15176653696498052,0.14872761730373082,0.5058823529411764,1.5259021896696368e-05,0.0,0.0,1778601004.5023935
1778601004.746956,0.13294300755321584,0.1302805584802014,0.44313725490196076,1.5259021896696368e-05,0.0,0.0,1778601004.6252801
1778601004.89535,0.13529594872968642,0.13258644083314258,0.4509803921568627,1.5259021896696368e-05,0.0,0.0,1778601004.8136885
1778601005.0381107,0.15976470588235292,0.22390117647058821,0.6470588235294117,-0.28627450980392155,0.0,0.0,1778601004.9553945
1778601005.177693,0.18470588235294114,0.2778588235294117,0.780392156862745,-0.4117647058823529,0.0,0.0,1778601005.1064231
1778601005.3280005,0.11647058823529413,0.21098823529411764,0.5529411764705883,-0.4117647058823529,0.0,0.0,1778601005.2490597
1778601005.4626062,0.08117647058823531,0.1764,0.43529411764705883,-0.4117647058823529,0.0,0.0,1778601005.440061
1778601005.616581,0.05388235294117643,0.1847011764705882,0.4039215686274509,-0.5607843137254902,0.0,0.0,1778601005.5700781
1778601005.7521515,0.004470588235294123,0.13627764705882356,0.23921568627450984,-0.5607843137254902,0.0,0.0,1778601005.7464547
1778601005.8596368,-0.02376470588235294,0.16394823529411767,0.23921568627450984,-0.7960784313725491,0.0,0.0,1778601005.846476
1778601005.9867034,-0.02376470588235294,0.16394823529411767,0.23921568627450984,-0.7960784313725491,0.0,0.0,1778601005.846476
1778601006.1315925,-0.04588235294117646,0.14411764705882357,0.16862745098039222,-0.803921568627451,0.0,0.0,1778601006.0824592
1778601006.2676952,0.052943007553215855,0.05188055848020143,0.17647058823529416,1.5259021896696368e-05,0.0,0.0,1778601006.2163734
1778601006.4138596,0.06235477225909817,0.06110408789196609,0.2078431372549019,1.5259021896696368e-05,0.0,0.0,1778601006.3424284
1778601006.567323,0.10470771343556881,0.10260997024490733,0.34901960784313735,1.5259021896696368e-05,0.0,0.0,1778601006.4947262
1778601006.7005634,0.11647241931792171,0.11413938200961317,0.388235294117647,1.5259021896696368e-05,0.0,0.0,1778601006.617468
1778601006.8422837,0.12117830167086287,0.1187511467154955,0.4039215686274509,1.5259021896696368e-05,0.0,0.0,1778601006.7933383
1778601006.9900532,0.1423547722590982,0.13950408789196614,0.4745098039215687,1.5259021896696368e-05,0.0,0.0,1778601006.907117
1778601007.1328492,0.11882352941176466,0.15795294117647055,0.46666666666666656,-0.17647058823529416,0.0,0.0,1778601007.106588
1778601007.2739856,0.0952941176470588,0.1348941176470588,0.388235294117647,-0.17647058823529416,0.0,0.0,1778601007.2324355
1778601007.4203544,0.06329411764705882,0.15703058823529412,0.37254901960784315,-0.403921568627451,0.0,0.0,1778601007.4130898
1778601007.5218709,0.06611764705882353,0.1542635294117647,0.37254901960784315,-0.3803921568627451,0.0,0.0,1778601007.5084617
1778601007.6286232,0.06611764705882353,0.1542635294117647,0.37254901960784315,-0.3803921568627451,0.0,0.0,1778601007.5084617
1778601007.748236,0.05670588235294114,0.14503999999999997,0.3411764705882352,-0.3803921568627451,0.0,0.0,1778601007.7064261
1778601007.8911111,0.10000183108262758,0.09799820553902493,0.33333333333333326,1.5259021896696368e-05,0.0,0.0,1778601007.855171
1778601008.031897,0.10000183108262758,0.09799820553902493,0.33333333333333326,1.5259021896696368e-05,0.0,0.0,1778601007.855171
1778601008.1745465,0.10000183108262758,0.09799820553902493,0.33333333333333326,1.5259021896696368e-05,0.0,0.0,1778601007.855171
1778601008.279655,0.10000183108262758,0.09799820553902493,0.33333333333333326,1.5259021896696368e-05,0.0,0.0,1778601007.855171
1778601008.4154785,0.10235477225909816,0.10030408789196608,0.3411764705882352,1.5259021896696368e-05,0.0,0.0,1778601008.3089492
1778601008.569399,0.12117830167086287,0.1187511467154955,0.4039215686274509,1.5259021896696368e-05,0.0,0.0,1778601008.4734857
1778601008.70255,0.1009411764705882,0.13858352941176466,0.4039215686274509,-0.1686274509803921,0.0,0.0,1778601008.6174805
1778601008.8439763,0.08870588235294113,0.1505741176470588,0.4039215686274509,-0.2705882352941177,0.0,0.0,1778601008.7196038
