frame_timestamp,left_motor,right_motor,throttle,turn,left_trigger,right_trigger,control_timestamp
1778601183.3666701,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601181.9522877
1778601183.5068517,0.14760784313725492,0.24734431372549023,1.0,-0.6549019607843137,0.0,0.0,1778601183.4251819
1778601183.6499705,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601183.516892
1778601183.7891135,0.14007843137254902,0.2547231372549019,1.0,-0.7490196078431373,0.0,0.0,1778601183.6740012
1778601183.928433,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601183.8070002
1778601184.0722258,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601183.8070002
1778601184.2170093,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601183.8070002
1778601184.3710475,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601183.8070002
1778601184.5017858,0.13568627450980394,0.2590274509803922,1.0,-0.803921568627451,0.0,0.0,1778601184.4581645
1778601184.6143718,0.13568627450980394,0.2590274509803922,1.0,-0.803921568627451,0.0,0.0,1778601184.4581645
1778601184.744309,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601184.6574945
1778601184.900442,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601184.797034
1778601185.028606,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601184.797034
1778601185.1678243,0.27999999999999997,0.1176,1.0,1.0,0.0,0.0,1778601185.0502117
1778601185.3111167,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601185.4514532,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601185.5971289,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601185.7412992,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601185.882023,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601186.0307434,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601186.170671,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601186.3125176,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601186.4517825,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601186.5953891,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601186.7364144,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601186.8815222,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601187.0269294,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601187.1680994,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601187.309464,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601185.2405639
1778601187.4585502,0.14949019607843136,0.24549960784313726,1.0,-0.6313725490196078,0.0,0.0,1778601187.408237
1778601187.5669835,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601187.5441623
1778601187.692763,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601187.5441623
1778601187.8455775,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601187.7017086
1778601187.982921,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601187.7017086
1778601188.127188,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601187.7017086
1778601188.2734764,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601188.2237997
1778601188.415591,0.15011764705882355,0.24488470588235298,1.0,-0.6235294117647059,0.0,0.0,1778601188.3407776
1778601188.5577457,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601188.4671829
1778601188.6991155,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601188.4671829
1778601188.8361936,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601188.7153423
1778601188.9776967,0.22039215686274513,0.1760156862745098,1.0,0.2549019607843137,0.0,0.0,1778601188.9070375
1778601189.132333,0.27999999999999997,0.1176,1.0,1.0,0.0,0.0,1778601189.0495086
1778601189.26153,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601189.1883128
1778601189.3691287,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601189.1883128
1778601189.5145953,0.12815686274509805,0.266406274509804,1.0,-0.8980392156862745,0.0,0.0,1778601189.4256148
1778601189.6639917,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601189.596044
1778601189.7959228,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601189.7726502
1778601189.9282353,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601189.7726502
1778601190.0298512,0.23607843137254902,0.16064313725490198,1.0,0.4509803921568627,0.0,0.0,1778601190.0030181
1778601190.167053,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601190.131098
1778601190.3110204,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601190.131098
1778601190.4519432,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601190.131098
1778601190.593987,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601190.131098
1778601190.7375257,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601190.131098
1778601190.8614693,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601190.131098
1778601190.9805028,0.18964705882352942,0.20614588235294118,1.0,-0.12941176470588234,0.0,0.0,1778601190.9454315
1778601191.1221569,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601191.0353098
1778601191.2765083,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601191.0353098
1778601191.4093285,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601191.0353098
1778601191.5501056,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601191.0353098
1778601191.6915197,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601191.0353098
1778601191.8315253,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601191.0353098
1778601191.93205,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601191.9225044
1778601192.0730076,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601191.9225044
1778601192.2126713,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601191.9225044
1778601192.3600237,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601191.9225044
1778601192.5076618,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601191.9225044
