frame_timestamp,left_motor,right_motor,throttle,turn,left_trigger,right_trigger,control_timestamp
1778601123.2859278,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601120.9791632
1778601123.4144092,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601120.9791632
1778601123.5161858,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601120.9791632
1778601123.6506724,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601123.6432602
1778601123.7917094,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601123.7907722
1778601123.932531,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601123.7907722
1778601124.074108,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601123.7907722
1778601124.2279732,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601123.7907722
1778601124.3616428,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601124.238862
1778601124.5028641,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601124.238862
1778601124.6488304,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601124.238862
1778601124.8245378,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601124.238862
1778601124.9406571,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601124.8961484
1778601125.0444872,-0.026818951705195698,0.02629154497596704,1.5259021896696368e-05,-0.22352941176470587,0.0,0.0,1778601124.9993117
1778601125.1758168,-0.11999542229343099,0.11760448615243763,1.5259021896696368e-05,-1.0,0.0,0.0,1778601125.1704779
1778601125.312229,-0.11999542229343099,0.11760448615243763,1.5259021896696368e-05,-1.0,0.0,0.0,1778601125.1704779
1778601125.4568505,-0.10776012817578394,0.10561389791714353,1.5259021896696368e-05,-0.8980392156862745,0.0,0.0,1778601125.4265614
1778601125.5954394,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601125.531765
1778601125.7020054,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601125.531765
1778601125.843451,-0.09458365758754864,0.09270095674067293,1.5259021896696368e-05,-0.788235294117647,0.0,0.0,1778601125.7374878
1778601125.9810953,-0.11999542229343099,0.11760448615243763,1.5259021896696368e-05,-1.0,0.0,0.0,1778601125.857094
1778601126.1239457,-0.11999542229343099,0.11760448615243763,1.5259021896696368e-05,-1.0,0.0,0.0,1778601125.857094
1778601126.2759123,-0.0616424811169604,0.06041860379949644,1.5259021896696368e-05,-0.5137254901960784,0.0,0.0,1778601126.1439023
1778601126.407357,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601126.3238175
1778601126.5136807,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601126.3238175
1778601126.674595,0.05059006637674527,0.049574676127260256,0.16862745098039222,1.5259021896696368e-05,0.0,0.0,1778601126.620869
1778601126.809038,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601126.783634
1778601126.932874,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601126.783634
1778601127.074164,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601126.783634
1778601127.2174084,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601126.783634
1778601127.3602505,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601126.783634
1778601127.5011582,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601127.428006
1778601127.6430562,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601127.428006
1778601127.7964847,0.21764888990615702,0.2132923231860838,0.7254901960784315,1.5259021896696368e-05,0.0,0.0,1778601127.718904
1778601127.936706,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601127.8525107
1778601128.071598,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601127.8525107
1778601128.1759295,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601127.8525107
1778601128.3216364,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601127.8525107
1778601128.4572089,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601127.8525107
1778601128.5995584,0.2176470588235294,0.37470588235294117,1.0,-0.6862745098039216,0.0,0.0,1778601128.5227442
1778601128.7427402,0.18,0.41159999999999997,1.0,-1.0,0.0,0.0,1778601128.672638
1778601128.8935735,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601128.8818355
1778601129.028209,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601128.8818355
1778601129.1693041,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601128.8818355
1778601129.31383,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601128.8818355
1778601129.435694,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601128.8818355
1778601129.5729656,0.1447077134355688,0.1418099702449073,0.48235294117647065,1.5259021896696368e-05,0.0,0.0,1778601129.5066679
1778601129.7056274,0.21105882352941174,0.3811623529411764,1.0,-0.7411764705882353,0.0,0.0,1778601129.6570299
1778601129.8629599,0.18,0.41159999999999997,1.0,-1.0,0.0,0.0,1778601129.8585536
1778601129.9718976,0.18,0.41159999999999997,1.0,-1.0,0.0,0.0,1778601129.8585536
1778601130.0850115,0.14235294117647057,0.37470588235294117,0.8745098039215686,-1.0,0.0,0.0,1778601130.0795999
1778601130.226784,0.26235477225909815,0.25710408789196615,0.8745098039215686,1.5259021896696368e-05,0.0,0.0,1778601130.1656213
1778601130.370531,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601130.268586
1778601130.5108864,-0.06235111009384299,-0.06110767681391624,-0.207843137254902,1.5259021896696368e-05,0.0,0.0,1778601130.4935107
1778601130.6518004,-0.02141176470588237,-0.10122823529411765,-0.207843137254902,0.3411764705882352,0.0,0.0,1778601130.6015687
1778601130.7932868,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601130.750527
1778601130.93253,0.30000183108262757,0.29399820553902495,1.0,1.5259021896696368e-05,0.0,0.0,1778601130.8655396
1778601131.078886,0.3164705882352941,0.2778588235294117,1.0,0.13725490196078427,0.0,0.0,1778601131.0510447
1778601131.2340372,-0.16352941176470587,-0.19254117647058824,-0.6,0.13725490196078427,0.0,0.0,1778601131.2127795
1778601131.3622675,0.12000457770656901,-0.11759551384756237,1.5259021896696368e-05,1.0,0.0,0.0,1778601131.3548775
1778601131.4801667,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601131.4284847
1778601131.589666,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601131.4284847
1778601131.7042472,0.12000457770656901,-0.11759551384756237,1.5259021896696368e-05,1.0,0.0,0.0,1778601131.618983
1778601131.8396919,0.12000457770656901,-0.11759551384756237,1.5259021896696368e-05,1.0,0.0,0.0,1778601131.618983
