frame_timestamp,left_motor,right_motor,throttle,turn,left_trigger,right_trigger,control_timestamp
1778601303.4213436,-0.19999877927824827,-0.19600119630731672,-1.0,1.5259021896696368e-05,0.0,0.0,1778601302.1686838
1778601303.55358,-0.14352819104295417,-0.14066001983672846,-0.7176470588235294,1.5259021896696368e-05,0.0,0.0,1778601303.447803
1778601303.6975694,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601303.834532,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601303.9721086,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601304.1187918,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601304.2569313,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601304.402169,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601304.5471547,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601304.689375,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601304.8321772,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601304.9732826,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601305.1193824,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601305.220621,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601305.3553436,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601305.5002732,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601305.6427996,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601305.7835312,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601305.9252431,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
1778601306.0667152,4.272526131074983e-06,1.794460975051493e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778601303.6351519
