frame_timestamp,left_motor,right_motor,throttle,turn,left_trigger,right_trigger,control_timestamp
1778601243.31363,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601243.0117717
1778601243.4541523,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601243.0117717
1778601243.597648,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601243.0117717
1778601243.738234,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601243.0117717
1778601243.8854873,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601243.0117717
1778601244.0290549,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601243.0117717
1778601244.1665883,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601243.0117717
1778601244.309815,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601243.0117717
1778601244.45471,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601243.0117717
1778601244.6042383,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601243.0117717
1778601244.739184,0.17458823529411766,0.2209035294117647,1.0,-0.3176470588235294,0.0,0.0,1778601244.6696806
1778601244.8835614,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601244.823074
1778601245.023017,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601244.823074
1778601245.1688454,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601244.823074
1778601245.3098416,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601244.823074
1778601245.4153874,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601244.823074
1778601245.5535324,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601244.823074
1778601245.6888123,0.12,0.2744,1.0,-1.0,0.0,0.0,1778601244.823074
1778601245.8446379,0.13254901960784313,0.2621019607843138,1.0,-0.8431372549019608,0.0,0.0,1778601245.792153
1778601245.9786353,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601245.9233346
1778601246.118515,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601245.9233346
1778601246.263295,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601245.9233346
1778601246.4029138,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601245.9233346
1778601246.505047,0.25929411764705884,0.13789176470588235,1.0,0.7411764705882353,0.0,0.0,1778601246.5000691
1778601246.6496704,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601246.618675
1778601246.78615,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601246.618675
1778601246.9329169,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601246.618675
1778601247.071149,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601246.618675
1778601247.2104254,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601246.618675
1778601247.3645926,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601246.618675
1778601247.4988556,0.22415686274509805,0.17232627450980392,1.0,0.3019607843137255,0.0,0.0,1778601247.4249432
1778601247.647753,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601247.5443034
1778601247.786158,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601247.5443034
1778601247.928114,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601247.5443034
1778601248.0711334,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601247.5443034
1778601248.245044,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601247.5443034
1778601248.3574991,0.17898039215686276,0.2165992156862745,1.0,-0.26274509803921564,0.0,0.0,1778601248.2738643
1778601248.504773,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601248.4218717
1778601248.6467557,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601248.4218717
1778601248.7846925,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601248.4218717
1778601248.9277651,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601248.4218717
1778601249.0684366,0.20000122072175175,0.1959988036926833,1.0,1.5259021896696368e-05,0.0,0.0,1778601248.4218717
