frame_timestamp,left_motor,right_motor,throttle,turn,left_trigger,right_trigger,control_timestamp
1778600943.2293465,0.20353124284733348,0.19945702906843674,0.6784313725490196,1.5259021896696368e-05,0.0,0.0,1778600943.0949087
1778600943.372788,0.20823712520027463,0.20406879377431908,0.6941176470588235,1.5259021896696368e-05,0.0,0.0,1778600943.359144
1778600943.5129871,0.1988253604943923,0.19484526436255437,0.6627450980392158,1.5259021896696368e-05,0.0,0.0,1778600943.46167
1778600943.6568274,0.18706065461203936,0.1833158525978485,0.6235294117647059,1.5259021896696368e-05,0.0,0.0,1778600943.6433725
1778600943.7573135,0.16117647058823528,0.20868235294117649,0.6235294117647059,-0.21568627450980393,0.0,0.0,1778600943.711552
1778600943.8948252,0.06470588235294118,0.29861176470588235,0.615686274509804,-1.0,0.0,0.0,1778600943.8411205
1778600944.0435345,0.038823529411764666,0.2732470588235294,0.5294117647058822,-1.0,0.0,0.0,1778600943.9333918
1778600944.1836147,-0.11999542229343099,0.11760448615243763,1.5259021896696368e-05,-1.0,0.0,0.0,1778600944.0534873
1778600944.2928228,-0.0748189517051957,0.07333154497596703,1.5259021896696368e-05,-0.6235294117647059,0.0,0.0,1778600944.2676244
1778600944.422178,-0.033647058823529426,0.11367999999999998,0.13725490196078427,-0.6235294117647059,0.0,0.0,1778600944.40739
1778600944.5700574,0.07411947814145113,0.072633499656672,0.24705882352941178,1.5259021896696368e-05,0.0,0.0,1778600944.5534425
1778600944.7085848,0.07411947814145113,0.072633499656672,0.24705882352941178,1.5259021896696368e-05,0.0,0.0,1778600944.5534425
1778600944.8121023,0.13529594872968642,0.13258644083314258,0.4509803921568627,1.5259021896696368e-05,0.0,0.0,1778600944.750101
1778600944.939324,0.1423547722590982,0.13950408789196614,0.4745098039215687,1.5259021896696368e-05,0.0,0.0,1778600944.9304373
1778600945.083886,0.19411947814145109,0.19023349965667197,0.6470588235294117,1.5259021896696368e-05,0.0,0.0,1778600945.0342348
1778600945.2302818,0.2223547722590982,0.21790408789196614,0.7411764705882353,1.5259021896696368e-05,0.0,0.0,1778600945.1545842
1778600945.3686526,0.11882536049439228,0.11644526436255433,0.39607843137254894,1.5259021896696368e-05,0.0,0.0,1778600945.2520506
1778600945.50903,0.12117830167086287,0.1187511467154955,0.4039215686274509,1.5259021896696368e-05,0.0,0.0,1778600945.4138534
1778600945.6505215,0.12117830167086287,0.1187511467154955,0.4039215686274509,1.5259021896696368e-05,0.0,0.0,1778600945.4138534
1778600945.7933204,0.12117830167086287,0.1187511467154955,0.4039215686274509,1.5259021896696368e-05,0.0,0.0,1778600945.4138534
1778600945.90102,0.12117830167086287,0.1187511467154955,0.4039215686274509,1.5259021896696368e-05,0.0,0.0,1778600945.4138534
1778600946.0354288,0.12353124284733351,0.12105702906843673,0.41176470588235303,1.5259021896696368e-05,0.0,0.0,1778600945.943248
1778600946.2218044,0.17294117647058824,0.08185882352941176,0.4274509803921569,0.37254901960784315,0.0,0.0,1778600946.1370492
1778600946.3290381,0.17294117647058824,0.08185882352941176,0.4274509803921569,0.37254901960784315,0.0,0.0,1778600946.1370492
1778600946.4376128,0.12823712520027467,0.12566879377431905,0.4274509803921569,1.5259021896696368e-05,0.0,0.0,1778600946.3666942
1778600946.5691013,0.12823712520027467,0.12566879377431905,0.4274509803921569,1.5259021896696368e-05,0.0,0.0,1778600946.3666942
1778600946.7077656,0.15364705882352941,0.10537882352941176,0.43529411764705883,0.19215686274509802,0.0,0.0,1778600946.7015884
1778600946.8426392,0.13059006637674525,0.12797467612726024,0.43529411764705883,1.5259021896696368e-05,0.0,0.0,1778600946.796127
1778600946.9900992,0.12823712520027467,0.12566879377431905,0.4274509803921569,1.5259021896696368e-05,0.0,0.0,1778600946.869987
1778600947.1358078,0.12823712520027467,0.12566879377431905,0.4274509803921569,1.5259021896696368e-05,0.0,0.0,1778600947.1033568
1778600947.2711952,0.12823712520027467,0.12566879377431905,0.4274509803921569,1.5259021896696368e-05,0.0,0.0,1778600947.1033568
1778600947.410724,0.12823712520027467,0.12566879377431905,0.4274509803921569,1.5259021896696368e-05,0.0,0.0,1778600947.1033568
1778600947.5605628,0.12823712520027467,0.12566879377431905,0.4274509803921569,1.5259021896696368e-05,0.0,0.0,1778600947.1033568
1778600947.7027552,0.12823712520027467,0.12566879377431905,0.4274509803921569,1.5259021896696368e-05,0.0,0.0,1778600947.1033568
1778600947.8401017,0.12823712520027467,0.12566879377431905,0.4274509803921569,1.5259021896696368e-05,0.0,0.0,1778600947.1033568
1778600947.9642851,0.12823712520027467,0.12566879377431905,0.4274509803921569,1.5259021896696368e-05,0.0,0.0,1778600947.1033568
1778600948.10542,0.12588418402380408,0.12336291142137788,0.41960784313725497,1.5259021896696368e-05,0.0,0.0,1778600948.025632
1778600948.222157,0.14517647058823532,0.1044564705882353,0.41960784313725497,0.1607843137254903,0.0,0.0,1778600948.106289
1778600948.3661232,-0.09058640421149004,-0.08877826504921035,-0.3019607843137255,1.5259021896696368e-05,0.0,0.0,1778600948.3585439
1778600948.5106564,-0.2999981689173724,-0.294001794460975,-1.0,1.5259021896696368e-05,0.0,0.0,1778600948.4208024
1778600948.6604042,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778600948.5784235
1778600948.7952204,6.408789196612474e-06,2.6916914625772396e-06,1.5259021896696368e-05,1.5259021896696368e-05,0.0,0.0,1778600948.5784235
1778600948.9398432,0.04471046005951018,-0.043807278553444726,1.5259021896696368e-05,0.37254901960784315,0.0,0.0,1778600948.9323657
1778600949.081749,0.12000457770656901,-0.11759551384756237,1.5259021896696368e-05,1.0,0.0,0.0,1778600949.0530102
