timestamp,left_motor,right_motor,throttle,turn,left_trigger,right_trigger
1778600092.355314,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.398871,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.4492774,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.4957008,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.5453236,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.5952263,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.6373923,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.6853945,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.733773,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.7819295,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.830174,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.877543,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.9266932,0.0,0.0,0.0,0.0,0.0,0.0
1778600092.9697335,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.019058,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.067218,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.1145194,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.1620154,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.2106867,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.2638118,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.3031456,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.3564475,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.400883,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.4529712,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.4976804,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.5508316,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.5912495,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.6445518,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.6882224,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.73412,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.7808535,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.8309379,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.8787594,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.9231622,0.0,0.0,0.0,0.0,0.0,0.0
1778600093.9745634,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.0210836,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.0666134,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.1146832,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.1653376,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.2081246,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.2561705,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.3046765,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.3553998,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.4005265,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.4482508,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.497931,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.5410686,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.5924258,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.6441267,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.6932678,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.7347894,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.7948003,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.8324003,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.885073,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.9295268,0.0,0.0,0.0,0.0,0.0,0.0
1778600094.9747033,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.026999,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.0723782,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.1335688,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.1768785,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.216617,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.284014,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.3264878,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.3707395,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.4075782,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.4516232,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.5003934,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.5467334,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.5897608,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.6507332,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.6918447,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.740399,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.780334,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.8354304,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.8769867,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.9281554,0.0,0.0,0.0,0.0,0.0,0.0
1778600095.9795954,0.0,0.0,0.0,0.0,0.0,0.0
1778600096.0248382,0.0,0.0,0.0,0.0,0.0,0.0
1778600096.068877,0.0,0.0,0.0,0.0,0.0,0.0
1778600096.1187527,0.0,0.0,0.0,0.0,0.0,0.0
