timestamp,left_motor,right_motor,throttle,turn,left_trigger,right_trigger
1778600332.6731112,0.0,0.0,0.0,0.0,0.0,0.0
1778600332.7019963,0.0,0.0,0.0,0.0,0.0,0.0
1778600332.7310822,0.0,0.0,0.0,0.0,0.0,0.0
1778600332.7790387,0.0,0.0,0.0,0.0,0.0,0.0
1778600332.8275259,0.0,0.0,0.0,0.0,0.0,0.0
1778600332.8696609,0.0,0.0,0.0,0.0,0.0,0.0
1778600332.92505,0.0,0.0,0.0,0.0,0.0,0.0
1778600332.9670491,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.015364,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.0607839,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.111101,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.1591318,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.204208,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.2522385,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.3006852,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.3599904,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.4034936,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.4482958,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.5004797,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.5455108,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.5910375,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.6412888,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.6841643,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.7337677,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.781615,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.8274705,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.8739102,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.9170423,0.0,0.0,0.0,0.0,0.0,0.0
1778600333.9684362,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.013331,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.0620725,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.1108468,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.2040532,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.2183554,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.2655976,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.3110845,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.3534324,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.4008093,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.4444852,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.4941044,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.5450487,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.5862744,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.6389208,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.6846488,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.7340949,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.782514,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.8264217,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.8841636,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.921066,0.0,0.0,0.0,0.0,0.0,0.0
1778600334.97453,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.020901,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.062149,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.1129022,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.15968,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.2194889,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.2520118,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.3062515,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.3542037,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.4055765,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.4480555,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.5130684,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.5417247,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.602362,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.6463587,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.6849816,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.7324579,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.7854753,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.8434997,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.874879,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.9257765,0.0,0.0,0.0,0.0,0.0,0.0
1778600335.9673402,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.0215,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.0642676,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.1317523,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.170321,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.209476,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.2534268,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.3012948,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.3590822,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.4017398,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.445008,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.4946184,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.5418994,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.5888665,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.6386847,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.6805873,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.7314172,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.7827904,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.8258855,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.8750205,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.9184835,0.0,0.0,0.0,0.0,0.0,0.0
1778600336.974377,0.0,0.0,0.0,0.0,0.0,0.0
1778600337.025399,0.0,0.0,0.0,0.0,0.0,0.0
1778600337.069339,0.0,0.0,0.0,0.0,0.0,0.0
