timestamp,left_motor,right_motor,throttle,turn,left_trigger,right_trigger
1778600452.7883515,0.0,0.0,0.0,0.0,0.0,0.0
1778600452.8359914,0.0,0.0,0.0,0.0,0.0,0.0
1778600452.8719294,0.0,0.0,0.0,0.0,0.0,0.0
1778600452.924996,0.0,0.0,0.0,0.0,0.0,0.0
1778600452.9719481,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.0168862,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.063225,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.109067,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.156306,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.2261355,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.2582352,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.32096,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.354884,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.4064999,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.497751,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.5281942,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.5457509,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.5904424,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.632238,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.6885,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.7260096,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.777509,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.8267672,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.8720202,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.9185417,0.0,0.0,0.0,0.0,0.0,0.0
1778600453.961788,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.012296,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.0566792,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.105696,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.1550868,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.2014875,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.2494094,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.299222,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.3429363,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.3919911,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.4430351,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.4939654,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.5358727,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.6317008,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.6415708,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.6845787,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.7312725,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.7796872,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.8657107,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.88538,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.9337592,0.0,0.0,0.0,0.0,0.0,0.0
1778600454.9817944,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.0183127,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.0604677,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.1310453,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.1574023,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.2048602,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.2485614,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.2987366,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.3466852,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.3923018,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.4423118,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.4893005,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.5492578,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.5870192,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.6344619,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.6859956,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.7296698,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.7824686,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.8223157,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.8679764,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.918112,0.0,0.0,0.0,0.0,0.0,0.0
1778600455.9651096,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.01263,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.059348,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.1093113,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.1517322,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.205974,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.2494166,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.2985032,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.362887,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.3999386,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.4624634,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.5176036,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.5502222,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.5832586,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.6431031,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.6872427,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.7501032,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.7790678,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.8230274,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.870407,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.9139376,0.0,0.0,0.0,0.0,0.0,0.0
1778600456.9648027,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.0133321,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.0606608,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.108646,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.1550975,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.2045896,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.248011,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.296013,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.3458014,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.3917048,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.4426146,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.4906588,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.5382447,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.5806603,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.6321397,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.6793003,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.7400472,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.7861998,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.824108,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.8966465,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.9314585,0.0,0.0,0.0,0.0,0.0,0.0
1778600457.9814012,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.018436,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.0658674,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.1067607,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.160136,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.2107508,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.2649248,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.3070145,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.3467844,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.4002168,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.447481,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.4939013,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.5472746,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.5858896,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.641646,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.682186,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.7298954,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.7814188,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.8251193,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.8698413,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.9229846,0.0,0.0,0.0,0.0,0.0,0.0
1778600458.9618194,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.0108335,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.0599883,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.1083863,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.1578977,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.2016032,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.2499588,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.3048177,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.3448606,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.4007387,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.4434798,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.489498,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.5370264,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.5908737,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.6380816,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.677714,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.7297308,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.7706285,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.8248186,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.870169,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.937799,0.0,0.0,0.0,0.0,0.0,0.0
1778600459.9694247,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.0275083,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.0778644,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.1088073,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.1576343,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.2044165,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.2479167,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.2951195,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.3439877,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.391504,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.4402182,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.4896567,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.5409682,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.5841262,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.639123,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.6969917,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.730862,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.7828674,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.8203099,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.880674,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.9191935,0.0,0.0,0.0,0.0,0.0,0.0
1778600460.978092,0.0,0.0,0.0,0.0,0.0,0.0
1778600461.0194585,0.0,0.0,0.0,0.0,0.0,0.0
1778600461.0614588,0.0,0.0,0.0,0.0,0.0,0.0
1778600461.1080873,0.0,0.0,0.0,0.0,0.0,0.0
1778600461.15855,0.0,0.0,0.0,0.0,0.0,0.0
1778600461.2060788,0.0,0.0,0.0,0.0,0.0,0.0
