timestamp,left_motor,right_motor,throttle,turn,left_trigger,right_trigger
1778600122.3583977,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.4055562,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.4483626,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.5100288,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.5496855,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.5977373,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.647868,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.6977088,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.7461073,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.7970042,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.8416386,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.8874037,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.9306617,0.0,0.0,0.0,0.0,0.0,0.0
1778600122.9752135,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.0242772,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.07852,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.118151,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.1819193,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.2261684,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.2757795,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.3094137,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.396143,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.4133356,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.459545,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.4981565,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.5459428,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.5939233,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.6437454,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.6859908,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.7394092,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.784491,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.8274772,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.875472,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.9235685,0.0,0.0,0.0,0.0,0.0,0.0
1778600123.972828,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.0205271,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.0668187,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.1162558,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.159164,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.2163231,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.2607298,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.3078418,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.3632667,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.4072716,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.4507706,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.5005198,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.5466313,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.6083353,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.6410868,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.6850998,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.7340097,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.786599,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.8322182,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.8791406,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.930018,0.0,0.0,0.0,0.0,0.0,0.0
1778600124.9782257,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.0263715,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.0699096,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.118249,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.1671333,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.2131143,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.2592614,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.30981,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.3570614,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.405481,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.4528832,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.4955308,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.5521595,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.593503,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.6363122,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.6844244,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.733469,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.7806437,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.827217,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.8848977,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.9311452,0.0,0.0,0.0,0.0,0.0,0.0
1778600125.97771,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.0220816,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.0676363,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.1272762,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.1766,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.2153947,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.284185,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.3120322,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.358355,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.3973944,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.4476566,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.5035512,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.5477436,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.5953193,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.639305,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.6945918,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.7354946,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.7794938,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.8301926,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.8743773,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.9321926,0.0,0.0,0.0,0.0,0.0,0.0
1778600126.9767528,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.021589,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.0702202,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.1210048,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.161102,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.215624,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.2612534,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.3058002,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.3605113,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.399238,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.454748,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.498367,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.5482466,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.595955,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.6404686,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.6928365,0.0,0.0,0.0,0.0,0.0,0.0
1778600127.7388005,0.0,0.0,0.0,0.0,0.0,0.0
